,conf,prediction,true
35253,0.62882733,2,2
35254,0.6288274,2,0
35255,0.62882733,2,2
35256,0.6288274,2,2
35257,0.6288274,2,0
35258,0.6288274,2,2
35259,0.62882733,2,2
35260,0.6288274,2,0
35261,0.6288274,2,1
35262,0.6288275,2,2
35263,0.6288274,2,2
35264,0.6288274,2,0
35265,0.62882733,2,0
35266,0.6288274,2,0
35267,0.6288274,2,0
35268,0.6288274,2,2
35269,0.6288274,2,2
35270,0.62882745,2,2
35271,0.62882745,2,2
35272,0.6288275,2,2
35273,0.62882745,2,2
35274,0.6288274,2,2
35275,0.62882745,2,0
35276,0.62882733,2,2
35277,0.6288274,2,2
35278,0.6288274,2,2
35279,0.6288274,2,2
35280,0.6288274,2,0
35281,0.6288274,2,2
35282,0.62882745,2,1
35283,0.6288275,2,2
35284,0.6288274,2,2
35285,0.6288275,2,2
35286,0.62882745,2,2
35287,0.62882745,2,1
35288,0.6288274,2,2
35289,0.6288274,2,1
35290,0.6288275,2,2
35291,0.62882745,2,2
35292,0.62882745,2,1
35293,0.6288273,2,2
35294,0.6288274,2,2
35295,0.62882733,2,1
35296,0.6288275,2,2
35297,0.6288275,2,2
35298,0.6288275,2,2
35299,0.6288275,2,2
35300,0.62882745,2,2
35301,0.62882733,2,2
35302,0.6288274,2,2
35303,0.6288274,2,2
35304,0.62882745,2,2
35305,0.6288275,2,2
35306,0.6288272,2,2
35307,0.6288274,2,0
35308,0.62882745,2,2
35309,0.62882745,2,2
35310,0.6288275,2,1
35311,0.6288275,2,2
35312,0.6288275,2,2
35313,0.6288276,2,1
35314,0.62882745,2,1
35315,0.62882733,2,2
35316,0.62882745,2,2
35317,0.6288274,2,2
35318,0.6288274,2,2
35319,0.6288274,2,2
35320,0.6288275,2,0
35321,0.62882745,2,0
35322,0.6288274,2,2
35323,0.6288274,2,2
35324,0.6288275,2,2
35325,0.6288274,2,2
35326,0.6288274,2,1
35327,0.6288274,2,2
35328,0.62882745,2,2
35329,0.6288275,2,2
35330,0.6288273,2,1
35331,0.6288275,2,1
35332,0.6288274,2,1
35333,0.62882733,2,0
35334,0.6288275,2,2
35335,0.62882745,2,0
35336,0.6288272,2,2
35337,0.62882745,2,2
35338,0.6288275,2,2
35339,0.6288272,2,2
35340,0.62882745,2,2
35341,0.62882715,2,2
35342,0.6288275,2,0
35343,0.6288274,2,2
35344,0.6288274,2,2
35345,0.62882745,2,2
35346,0.6288272,2,0
35347,0.62882745,2,0
35348,0.62882745,2,1
35349,0.6288276,2,2
35350,0.6288274,2,2
35351,0.6288275,2,2
35352,0.6288275,2,2
35353,0.6288274,2,2
35354,0.6288274,2,0
35355,0.6288274,2,2
35356,0.6288274,2,2
35357,0.6288275,2,2
35358,0.62882733,2,0
35359,0.6288275,2,0
35360,0.6288274,2,2
35361,0.62882733,2,2
35362,0.6288274,2,0
35363,0.6288275,2,1
35364,0.62882733,2,2
35365,0.6288274,2,2
35366,0.62882733,2,2
35367,0.62882733,2,2
35368,0.6288274,2,0
35369,0.6288275,2,1
35370,0.6288274,2,2
35371,0.6288274,2,2
35372,0.6288276,2,2
35373,0.6288274,2,2
35374,0.6288274,2,2
35375,0.6288274,2,2
35376,0.62882745,2,1
35377,0.6288274,2,0
35378,0.6288275,2,0
35379,0.6288275,2,2
35380,0.62882745,2,0
35381,0.6288274,2,2
35382,0.62882745,2,2
35383,0.6288273,2,2
35384,0.6288275,2,2
35385,0.6288274,2,2
35386,0.6288274,2,2
35387,0.6288273,2,2
35388,0.62882733,2,2
35389,0.62882745,2,0
35390,0.6288274,2,0
35391,0.62882745,2,2
35392,0.62882745,2,2
35393,0.6288275,2,1
35394,0.6288274,2,2
35395,0.6288274,2,2
35396,0.62882745,2,1
35397,0.6288273,2,2
35398,0.6288274,2,2
35399,0.62882733,2,1
35400,0.62882733,2,2
35401,0.62882733,2,1
35402,0.6288274,2,2
35403,0.62882745,2,0
35404,0.6288274,2,2
35405,0.6288275,2,2
35406,0.6288275,2,2
35407,0.6288273,2,2
35408,0.6288274,2,2
35409,0.6288274,2,2
35410,0.62882733,2,2
35411,0.6288275,2,1
35412,0.62882745,2,2
35413,0.6288275,2,1
35414,0.6288274,2,1
35415,0.6288275,2,0
35416,0.6288274,2,2
35417,0.6288274,2,2
35418,0.6288276,2,0
35419,0.6288274,2,0
35420,0.62882745,2,2
35421,0.6288274,2,2
35422,0.6288274,2,0
35423,0.62882745,2,2
35424,0.6288274,2,0
35425,0.6288275,2,2
35426,0.6288272,2,2
35427,0.6288274,2,2
35428,0.62882745,2,2
35429,0.6288274,2,2
35430,0.62882715,2,2
35431,0.62882745,2,2
35432,0.6288274,2,2
35433,0.6288276,2,1
35434,0.6288275,2,1
35435,0.6288274,2,2
35436,0.62882745,2,2
35437,0.6288274,2,1
35438,0.62882745,2,2
35439,0.62882733,2,2
35440,0.62882733,2,2
35441,0.62882745,2,2
35442,0.6288274,2,2
35443,0.6288274,2,1
35444,0.6288274,2,2
35445,0.6288274,2,0
35446,0.62882745,2,2
35447,0.6288274,2,2
35448,0.6288275,2,2
35449,0.6288274,2,2
35450,0.6288274,2,2
35451,0.6288275,2,1
35452,0.6288274,2,2
35453,0.62882715,2,2
35454,0.6288275,2,2
35455,0.6288275,2,2
35456,0.6288274,2,2
35457,0.62882745,2,2
35458,0.6288274,2,0
35459,0.6288274,2,0
35460,0.6288274,2,2
35461,0.62882745,2,2
35462,0.62882745,2,2
35463,0.62882733,2,2
35464,0.6288274,2,2
35465,0.6288275,2,1
35466,0.6288276,2,1
35467,0.6288274,2,2
35468,0.62882733,2,0
35469,0.62882733,2,2
35470,0.6288275,2,0
35471,0.62882745,2,1
35472,0.6288274,2,2
35473,0.6288275,2,0
35474,0.62882745,2,1
35475,0.62882745,2,0
35476,0.6288275,2,1
35477,0.6288273,2,2
35478,0.62882733,2,2
35479,0.6288274,2,0
35480,0.6288274,2,0
35481,0.6288274,2,1
35482,0.6288273,2,2
35483,0.6288274,2,0
35484,0.6288274,2,2
35485,0.62882733,2,2
35486,0.62882745,2,2
35487,0.6288274,2,2
35488,0.6288275,2,0
35489,0.62882745,2,2
35490,0.62882745,2,2
35491,0.6288275,2,2
35492,0.62882745,2,2
35493,0.6288274,2,2
35494,0.62882733,2,2
35495,0.6288275,2,0
35496,0.6288274,2,0
35497,0.62882745,2,2
35498,0.6288274,2,2
35499,0.6288274,2,2
35500,0.6288274,2,2
35501,0.6288274,2,2
35502,0.6288275,2,2
35503,0.6288275,2,0
35504,0.6288274,2,1
35505,0.6288274,2,2
35506,0.62882745,2,1
35507,0.6288274,2,2
35508,0.62882745,2,2
35509,0.6288274,2,0
35510,0.6288276,2,1
35511,0.6288275,2,1
35512,0.62882745,2,2
35513,0.62882733,2,1
35514,0.6288275,2,2
35515,0.6288274,2,0
35516,0.6288274,2,2
35517,0.6288273,2,1
35518,0.6288274,2,2
35519,0.62882763,2,2
35520,0.6288274,2,2
35521,0.6288274,2,2
35522,0.6288274,2,2
35523,0.6288273,2,2
35524,0.6288274,2,0
35525,0.6288275,2,0
35526,0.6288274,2,1
35527,0.62882745,2,0
35528,0.62882745,2,2
35529,0.6288274,2,2
35530,0.6288274,2,2
35531,0.6288274,2,0
35532,0.6288275,2,0
35533,0.6288274,2,2
35534,0.6288276,2,2
35535,0.6288274,2,0
35536,0.6288274,2,2
35537,0.62882733,2,2
35538,0.62882745,2,2
35539,0.62882745,2,2
35540,0.62882745,2,2
35541,0.62882745,2,2
35542,0.6288276,2,1
35543,0.62882745,2,0
35544,0.6288275,2,0
35545,0.6288274,2,2
35546,0.62882733,2,2
35547,0.62882733,2,2
35548,0.62882733,2,2
35549,0.6288275,2,2
35550,0.6288273,2,2
35551,0.62882745,2,0
35552,0.6288275,2,1
35553,0.6288273,2,2
35554,0.6288275,2,2
35555,0.62882745,2,2
35556,0.62882733,2,2
35557,0.6288272,2,0
35558,0.6288272,2,1
35559,0.6288275,2,0
35560,0.62882745,2,1
35561,0.62882745,2,2
35562,0.6288276,2,0
35563,0.6288275,2,1
35564,0.6288274,2,0
35565,0.6288274,2,2
35566,0.6288272,2,1
35567,0.62882733,2,2
35568,0.6288274,2,2
35569,0.6288272,2,0
35570,0.6288274,2,2
35571,0.6288274,2,0
35572,0.62882733,2,2
35573,0.6288275,2,0
35574,0.6288274,2,0
35575,0.62882733,2,2
35576,0.6288275,2,1
35577,0.6288275,2,2
35578,0.6288274,2,2
35579,0.6288274,2,2
35580,0.6288274,2,2
35581,0.62882733,2,0
35582,0.62882745,2,0
35583,0.6288275,2,0
35584,0.62882745,2,2
35585,0.62882745,2,2
35586,0.6288274,2,2
35587,0.6288274,2,0
35588,0.6288275,2,2
35589,0.6288274,2,0
35590,0.6288275,2,0
35591,0.6288276,2,1
35592,0.62882745,2,2
35593,0.6288274,2,1
35594,0.6288274,2,0
35595,0.6288274,2,2
35596,0.6288275,2,1
35597,0.6288274,2,2
35598,0.6288274,2,2
35599,0.6288273,2,2
35600,0.6288275,2,2
35601,0.6288274,2,1
35602,0.6288274,2,0
35603,0.6288274,2,2
35604,0.6288275,2,2
35605,0.6288273,2,2
35606,0.6288274,2,2
35607,0.62882745,2,1
35608,0.62882763,2,1
35609,0.6288274,2,2
35610,0.6288275,2,2
35611,0.6288274,2,2
35612,0.6288273,2,2
35613,0.62882745,2,2
35614,0.6288274,2,2
35615,0.62882745,2,2
35616,0.6288274,2,2
35617,0.6288274,2,2
35618,0.6288276,2,2
35619,0.62882733,2,2
35620,0.6288274,2,2
35621,0.6288272,2,2
35622,0.62882745,2,2
35623,0.62882733,2,1
35624,0.62882733,2,0
35625,0.62882745,2,1
35626,0.62882745,2,2
35627,0.6288274,2,1
35628,0.62882745,2,0
35629,0.62882733,2,2
35630,0.6288275,2,2
35631,0.62882733,2,2
35632,0.62882763,2,0
35633,0.62882745,2,2
35634,0.6288275,2,0
35635,0.6288274,2,2
35636,0.62882733,2,2
35637,0.62882733,2,2
35638,0.62882733,2,2
35639,0.6288274,2,1
35640,0.62882733,2,1
35641,0.6288274,2,0
35642,0.62882763,2,0
35643,0.62882745,2,2
35644,0.62882745,2,1
35645,0.62882745,2,0
35646,0.6288274,2,2
35647,0.6288273,2,2
35648,0.6288275,2,2
35649,0.62882745,2,2
35650,0.62882745,2,1
35651,0.62882745,2,0
35652,0.6288274,2,2
35653,0.6288274,2,2
35654,0.6288275,2,0
35655,0.6288274,2,2
35656,0.6288274,2,2
35657,0.62882745,2,0
35658,0.6288276,2,1
35659,0.62882745,2,2
35660,0.6288274,2,2
35661,0.62882745,2,0
35662,0.62882745,2,0
35663,0.6288275,2,2
35664,0.6288274,2,2
35665,0.6288274,2,2
35666,0.6288274,2,2
35667,0.6288274,2,2
35668,0.6288274,2,2
35669,0.62882745,2,2
35670,0.62882733,2,0
35671,0.62882745,2,1
35672,0.6288275,2,2
35673,0.6288274,2,0
35674,0.6288276,2,1
35675,0.6288274,2,0
35676,0.62882745,2,2
35677,0.6288274,2,2
35678,0.6288274,2,2
35679,0.62882733,2,2
35680,0.6288274,2,1
35681,0.6288275,2,2
35682,0.6288274,2,0
35683,0.6288274,2,2
35684,0.6288274,2,2
35685,0.6288274,2,2
35686,0.62882733,2,2
35687,0.6288275,2,1
35688,0.6288274,2,2
35689,0.6288274,2,2
35690,0.62882733,2,1
35691,0.6288274,2,2
35692,0.62882745,2,2
35693,0.62882745,2,1
35694,0.6288274,2,2
35695,0.6288275,2,2
35696,0.6288276,2,1
35697,0.62882745,2,2
35698,0.6288274,2,1
35699,0.6288274,2,0
35700,0.62882745,2,2
35701,0.62882733,2,2
35702,0.6288274,2,2
35703,0.6288274,2,2
35704,0.6288275,2,2
35705,0.6288274,2,2
35706,0.62882745,2,0
35707,0.6288275,2,2
35708,0.6288274,2,2
35709,0.62882745,2,2
35710,0.6288274,2,2
35711,0.62882733,2,2
35712,0.62882745,2,0
35713,0.6288274,2,2
35714,0.6288274,2,2
35715,0.6288272,2,2
35716,0.6288275,2,0
35717,0.6288275,2,2
35718,0.62882733,2,2
35719,0.62882745,2,2
35720,0.6288273,2,0
35721,0.62882745,2,2
35722,0.6288275,2,1
35723,0.6288274,2,1
35724,0.62882745,2,0
35725,0.62882745,2,2
35726,0.6288275,2,1
35727,0.6288274,2,2
35728,0.6288274,2,0
35729,0.62882733,2,2
35730,0.6288274,2,0
35731,0.6288274,2,2
35732,0.62882745,2,2
35733,0.6288275,2,1
35734,0.6288274,2,1
35735,0.62882745,2,2
35736,0.6288274,2,2
35737,0.6288274,2,2
35738,0.6288274,2,2
35739,0.62882745,2,0
35740,0.6288274,2,2
35741,0.6288273,2,2
35742,0.6288274,2,2
35743,0.6288274,2,0
35744,0.62882745,2,2
35745,0.6288274,2,2
35746,0.6288274,2,2
35747,0.62882745,2,2
35748,0.6288273,2,2
35749,0.6288274,2,2
35750,0.6288275,2,2
35751,0.6288274,2,2
35752,0.6288275,2,2
35753,0.6288274,2,1
35754,0.6288273,2,2
35755,0.6288276,2,0
35756,0.62882733,2,2
35757,0.62882745,2,2
35758,0.6288275,2,2
35759,0.6288273,2,0
35760,0.62882733,2,2
35761,0.6288274,2,2
35762,0.6288272,2,2
35763,0.6288273,2,2
35764,0.6288273,2,0
35765,0.6288274,2,1
35766,0.6288275,2,2
35767,0.62882733,2,2
35768,0.6288275,2,2
35769,0.6288274,2,1
35770,0.62882733,2,2
35771,0.62882745,2,0
35772,0.6288274,2,0
35773,0.6288274,2,0
35774,0.6288274,2,2
35775,0.6288275,2,1
35776,0.6288274,2,2
35777,0.6288273,2,2
35778,0.6288275,2,1
35779,0.6288274,2,2
35780,0.6288274,2,2
35781,0.62882745,2,1
35782,0.6288274,2,2
35783,0.62882745,2,2
35784,0.6288274,2,2
35785,0.6288274,2,2
35786,0.62882745,2,0
35787,0.62882745,2,0
35788,0.62882745,2,2
35789,0.62882733,2,2
35790,0.6288274,2,0
35791,0.6288274,2,2
35792,0.62882745,2,2
35793,0.6288274,2,1
35794,0.6288274,2,2
35795,0.62882745,2,2
35796,0.62882745,2,1
35797,0.62882745,2,2
35798,0.62882763,2,0
35799,0.6288274,2,2
35800,0.6288274,2,2
35801,0.6288274,2,2
35802,0.6288275,2,2
35803,0.62882745,2,2
35804,0.6288275,2,0
35805,0.6288274,2,2
35806,0.6288274,2,2
35807,0.6288272,2,2
35808,0.62882745,2,2
35809,0.6288275,2,0
35810,0.6288274,2,2
35811,0.6288274,2,2
35812,0.6288274,2,0
35813,0.6288274,2,2
35814,0.6288275,2,1
35815,0.62882745,2,2
35816,0.6288274,2,2
35817,0.62882733,2,2
35818,0.62882745,2,2
35819,0.6288272,2,2
35820,0.62882745,2,2
35821,0.62882745,2,2
35822,0.6288274,2,2
35823,0.6288274,2,0
35824,0.6288276,2,2
35825,0.6288274,2,2
35826,0.6288275,2,2
35827,0.6288274,2,2
35828,0.6288274,2,0
35829,0.6288274,2,0
35830,0.6288274,2,0
35831,0.6288274,2,2
35832,0.62882733,2,2
35833,0.62882745,2,2
35834,0.6288274,2,2
35835,0.6288274,2,2
35836,0.62882745,2,2
35837,0.62882745,2,2
35838,0.6288275,2,2
35839,0.6288274,2,2
35840,0.62882733,2,2
35841,0.6288275,2,0
35842,0.6288274,2,2
35843,0.6288274,2,2
35844,0.62882745,2,0
35845,0.6288274,2,2
35846,0.62882745,2,1
35847,0.6288276,2,0
35848,0.62882733,2,0
35849,0.62882745,2,2
35850,0.6288274,2,0
35851,0.62882733,2,2
35852,0.62882745,2,1
35853,0.6288274,2,0
35854,0.6288274,2,0
35855,0.6288274,2,1
35856,0.62882745,2,2
35857,0.62882745,2,0
35858,0.6288274,2,0
35859,0.62882745,2,1
35860,0.6288274,2,2
35861,0.6288273,2,2
35862,0.6288274,2,1
35863,0.6288275,2,0
35864,0.6288275,2,2
35865,0.6288272,2,2
35866,0.6288274,2,2
35867,0.6288274,2,2
35868,0.6288274,2,2
35869,0.6288274,2,1
35870,0.6288274,2,2
35871,0.6288274,2,2
35872,0.6288275,2,1
35873,0.62882733,2,2
35874,0.6288275,2,2
35875,0.6288274,2,2
35876,0.6288274,2,2
35877,0.62882745,2,1
35878,0.6288275,2,2
35879,0.6288274,2,1
35880,0.6288275,2,1
35881,0.62882745,2,0
35882,0.6288274,2,2
35883,0.62882733,2,2
35884,0.6288274,2,2
35885,0.62882733,2,0
35886,0.6288275,2,1
35887,0.6288275,2,2
35888,0.62882763,2,2
35889,0.6288274,2,2
35890,0.6288275,2,2
35891,0.62882745,2,2
35892,0.62882745,2,0
35893,0.6288275,2,1
35894,0.6288274,2,1
35895,0.6288274,2,2
35896,0.62882745,2,2
35897,0.6288274,2,2
35898,0.62882745,2,2
35899,0.62882733,2,2
35900,0.6288274,2,1
35901,0.6288274,2,2
35902,0.6288274,2,2
35903,0.62882745,2,0
35904,0.6288274,2,1
35905,0.6288274,2,2
35906,0.6288275,2,2
35907,0.62882745,2,2
35908,0.6288274,2,0
35909,0.62882745,2,0
35910,0.62882745,2,1
35911,0.62882733,2,2
35912,0.62882733,2,2
35913,0.62882745,2,2
35914,0.62882733,2,2
35915,0.62882745,2,0
35916,0.62882733,2,0
35917,0.6288274,2,2
35918,0.6288274,2,2
35919,0.6288274,2,2
35920,0.6288275,2,1
35921,0.62882745,2,2
35922,0.6288275,2,1
35923,0.6288274,2,0
35924,0.6288273,2,0
35925,0.6288274,2,2
35926,0.6288276,2,2
35927,0.6288274,2,2
35928,0.6288274,2,0
35929,0.6288275,2,0
35930,0.62882745,2,0
35931,0.6288274,2,0
35932,0.62882733,2,2
35933,0.62882733,2,2
35934,0.62882745,2,0
35935,0.62882745,2,2
35936,0.6288274,2,2
35937,0.6288274,2,0
35938,0.62882733,2,1
35939,0.6288274,2,2
35940,0.62882745,2,0
35941,0.6288274,2,2
35942,0.6288274,2,2
35943,0.6288274,2,2
35944,0.6288274,2,2
35945,0.62882745,2,2
35946,0.62882745,2,2
35947,0.6288275,2,0
35948,0.6288274,2,2
35949,0.62882763,2,2
35950,0.6288274,2,1
35951,0.62882733,2,2
35952,0.6288274,2,2
35953,0.6288274,2,2
35954,0.6288274,2,2
35955,0.6288274,2,0
35956,0.6288274,2,2
35957,0.62882733,2,2
35958,0.6288276,2,0
35959,0.6288274,2,2
35960,0.62882733,2,2
35961,0.6288273,2,2
35962,0.6288274,2,2
35963,0.6288275,2,0
35964,0.62882763,2,0
35965,0.6288274,2,2
35966,0.6288274,2,2
35967,0.6288274,2,1
35968,0.6288275,2,1
35969,0.6288274,2,2
35970,0.6288274,2,2
35971,0.62882745,2,2
35972,0.62882733,2,1
35973,0.6288275,2,2
35974,0.62882745,2,1
35975,0.6288274,2,2
35976,0.6288275,2,2
35977,0.6288274,2,2
35978,0.6288274,2,1
35979,0.6288274,2,1
35980,0.62882745,2,2
35981,0.62882733,2,1
35982,0.6288275,2,1
35983,0.6288274,2,2
35984,0.6288275,2,0
35985,0.6288273,2,1
35986,0.6288276,2,0
35987,0.62882733,2,0
35988,0.6288274,2,2
35989,0.6288274,2,2
35990,0.62882733,2,2
35991,0.6288274,2,2
35992,0.62882745,2,1
35993,0.6288274,2,2
35994,0.6288274,2,0
35995,0.62882733,2,2
35996,0.62882745,2,2
35997,0.6288275,2,0
35998,0.6288274,2,2
35999,0.6288274,2,0
36000,0.62882745,2,0
36001,0.62882745,2,2
36002,0.6288274,2,0
36003,0.6288274,2,2
36004,0.6288274,2,2
36005,0.6288274,2,0
36006,0.6288276,2,0
36007,0.6288274,2,2
36008,0.6288275,2,1
36009,0.6288274,2,0
36010,0.62882745,2,1
36011,0.6288275,2,2
36012,0.62882715,2,2
36013,0.6288274,2,1
36014,0.6288274,2,1
36015,0.6288274,2,2
36016,0.6288275,2,0
36017,0.62882733,2,2
36018,0.6288274,2,2
36019,0.6288274,2,0
36020,0.62882733,2,2
36021,0.62882745,2,0
36022,0.6288275,2,0
36023,0.62882733,2,2
36024,0.6288275,2,1
36025,0.6288274,2,2
36026,0.62882733,2,2
36027,0.6288276,2,0
36028,0.6288274,2,2
36029,0.6288274,2,2
36030,0.6288274,2,2
36031,0.62882745,2,2
36032,0.6288275,2,0
36033,0.62882745,2,2
36034,0.6288273,2,0
36035,0.6288275,2,2
36036,0.62882763,2,2
36037,0.62882763,2,1
36038,0.6288274,2,2
36039,0.62882745,2,1
36040,0.6288275,2,2
36041,0.62882745,2,2
36042,0.6288274,2,0
36043,0.6288272,2,1
36044,0.62882733,2,2
36045,0.6288274,2,1
36046,0.62882733,2,2
36047,0.6288272,2,2
36048,0.6288273,2,0
36049,0.6288274,2,1
36050,0.6288276,2,1
36051,0.6288274,2,2
36052,0.6288275,2,1
36053,0.6288274,2,2
36054,0.62882733,2,2
36055,0.6288274,2,2
36056,0.6288275,2,0
36057,0.62882745,2,2
36058,0.6288275,2,2
36059,0.6288275,2,2
36060,0.6288276,2,0
36061,0.6288272,2,2
36062,0.6288275,2,2
36063,0.62882733,2,0
36064,0.6288275,2,0
36065,0.62882745,2,2
36066,0.6288272,2,2
36067,0.6288274,2,1
36068,0.6288274,2,0
36069,0.6288275,2,2
36070,0.6288274,2,2
36071,0.6288273,2,2
36072,0.62882745,2,2
36073,0.62882745,2,2
36074,0.6288274,2,2
36075,0.6288274,2,0
36076,0.6288275,2,0
36077,0.6288274,2,1
36078,0.6288274,2,0
36079,0.6288273,2,2
36080,0.62882745,2,2
36081,0.6288274,2,0
36082,0.6288274,2,2
36083,0.6288274,2,1
36084,0.62882745,2,2
36085,0.6288275,2,2
36086,0.62882733,2,1
36087,0.6288274,2,2
36088,0.6288276,2,2
36089,0.6288274,2,2
36090,0.6288274,2,2
36091,0.62882745,2,0
36092,0.6288274,2,2
36093,0.6288274,2,2
36094,0.6288276,2,2
36095,0.6288274,2,2
36096,0.6288272,2,1
36097,0.62882733,2,2
36098,0.62882733,2,2
36099,0.62882745,2,2
36100,0.6288274,2,2
36101,0.6288273,2,0
36102,0.6288274,2,0
36103,0.62882733,2,2
36104,0.6288274,2,2
36105,0.62882745,2,2
36106,0.6288274,2,2
36107,0.6288275,2,0
36108,0.6288274,2,2
36109,0.62882745,2,0
36110,0.6288275,2,0
36111,0.6288275,2,1
36112,0.6288275,2,2
36113,0.6288274,2,2
36114,0.62882745,2,2
36115,0.6288274,2,2
36116,0.6288274,2,2
36117,0.6288275,2,1
36118,0.62882733,2,2
36119,0.6288274,2,2
36120,0.6288275,2,2
36121,0.6288275,2,2
36122,0.6288275,2,2
36123,0.6288275,2,0
36124,0.62882745,2,1
36125,0.6288273,2,2
36126,0.6288274,2,2
36127,0.6288274,2,2
36128,0.6288274,2,1
36129,0.6288274,2,2
36130,0.6288274,2,2
36131,0.6288274,2,2
36132,0.6288274,2,2
36133,0.6288275,2,2
36134,0.6288274,2,2
36135,0.6288274,2,0
36136,0.62882733,2,2
36137,0.6288274,2,0
36138,0.6288274,2,2
36139,0.6288273,2,2
36140,0.62882733,2,2
36141,0.6288275,2,2
36142,0.62882745,2,1
36143,0.62882733,2,0
36144,0.6288274,2,2
36145,0.6288274,2,2
36146,0.62882745,2,1
36147,0.6288275,2,2
36148,0.62882733,2,2
36149,0.62882745,2,1
36150,0.6288275,2,2
36151,0.6288274,2,1
36152,0.62882745,2,1
36153,0.6288274,2,2
36154,0.6288274,2,1
36155,0.6288274,2,2
36156,0.6288275,2,0
36157,0.6288274,2,2
36158,0.6288274,2,0
36159,0.6288275,2,0
36160,0.6288274,2,2
36161,0.6288274,2,2
36162,0.6288274,2,1
36163,0.6288274,2,2
36164,0.6288275,2,2
36165,0.6288274,2,2
36166,0.62882745,2,2
36167,0.6288274,2,2
36168,0.6288274,2,2
36169,0.6288275,2,2
36170,0.62882745,2,1
36171,0.62882733,2,0
36172,0.6288274,2,0
36173,0.62882745,2,2
36174,0.62882745,2,2
36175,0.6288274,2,2
36176,0.6288274,2,2
36177,0.62882745,2,2
36178,0.62882745,2,2
36179,0.62882745,2,0
36180,0.6288276,2,0
36181,0.6288275,2,0
36182,0.6288274,2,2
36183,0.6288274,2,2
36184,0.6288275,2,1
36185,0.6288273,2,2
36186,0.6288275,2,1
36187,0.6288274,2,0
36188,0.6288275,2,0
36189,0.6288272,2,2
36190,0.62882745,2,2
36191,0.6288274,2,2
36192,0.62882733,2,2
36193,0.6288274,2,2
36194,0.6288274,2,0
36195,0.62882745,2,2
36196,0.6288274,2,0
36197,0.62882745,2,2
36198,0.62882733,2,0
36199,0.6288273,2,2
36200,0.62882733,2,2
36201,0.6288275,2,0
36202,0.6288275,2,2
36203,0.6288275,2,2
36204,0.6288276,2,1
36205,0.6288275,2,2
36206,0.6288274,2,0
36207,0.6288273,2,2
36208,0.6288273,2,2
36209,0.62882733,2,2
36210,0.6288276,2,2
36211,0.6288275,2,0
36212,0.62882745,2,1
36213,0.62882745,2,0
36214,0.62882733,2,2
36215,0.6288274,2,1
36216,0.6288274,2,2
36217,0.6288274,2,2
36218,0.62882745,2,0
36219,0.6288275,2,0
36220,0.6288274,2,1
36221,0.62882745,2,2
36222,0.6288274,2,2
36223,0.6288274,2,2
36224,0.62882745,2,2
36225,0.62882745,2,1
36226,0.62882745,2,1
36227,0.6288274,2,0
36228,0.62882745,2,2
36229,0.6288272,2,0
36230,0.6288274,2,2
36231,0.6288274,2,0
36232,0.6288274,2,2
36233,0.6288274,2,2
36234,0.6288274,2,1
36235,0.6288275,2,0
36236,0.6288275,2,2
36237,0.62882745,2,2
36238,0.6288274,2,2
36239,0.62882745,2,2
36240,0.6288275,2,2
36241,0.6288275,2,0
36242,0.6288274,2,2
36243,0.6288274,2,2
36244,0.62882733,2,2
36245,0.62882733,2,2
36246,0.6288275,2,2
36247,0.6288275,2,2
36248,0.6288274,2,2
36249,0.6288274,2,2
36250,0.6288274,2,2
36251,0.6288274,2,2
36252,0.6288274,2,2
36253,0.62882745,2,2
36254,0.62882745,2,2
36255,0.6288274,2,2
36256,0.6288274,2,2
36257,0.6288274,2,2
36258,0.62882704,2,1
36259,0.6288274,2,2
36260,0.62882745,2,2
36261,0.6288274,2,2
36262,0.6288275,2,1
36263,0.6288274,2,0
36264,0.6288275,2,1
36265,0.62882745,2,2
36266,0.6288274,2,2
36267,0.62882733,2,2
36268,0.6288274,2,2
36269,0.6288275,2,2
36270,0.62882745,2,2
36271,0.6288274,2,1
36272,0.6288275,2,1
36273,0.6288274,2,2
36274,0.6288275,2,2
36275,0.6288274,2,2
36276,0.6288275,2,2
36277,0.62882745,2,2
36278,0.6288275,2,1
36279,0.62882745,2,2
36280,0.6288275,2,1
36281,0.6288276,2,1
36282,0.6288273,2,2
36283,0.62882745,2,2
36284,0.6288274,2,2
36285,0.62882745,2,2
36286,0.62882745,2,0
36287,0.6288274,2,2
36288,0.62882715,2,2
36289,0.62882745,2,0
36290,0.6288274,2,2
36291,0.6288274,2,2
36292,0.62882733,2,2
36293,0.6288275,2,2
36294,0.62882745,2,2
36295,0.6288273,2,2
36296,0.62882733,2,2
36297,0.6288274,2,2
36298,0.6288273,2,2
36299,0.6288276,2,2
36300,0.6288274,2,1
36301,0.62882745,2,2
36302,0.6288274,2,2
36303,0.6288274,2,2
36304,0.6288274,2,2
36305,0.62882745,2,2
36306,0.6288273,2,2
36307,0.62882733,2,2
36308,0.6288274,2,0
36309,0.6288275,2,2
36310,0.62882763,2,0
36311,0.62882745,2,2
36312,0.6288274,2,2
36313,0.6288274,2,0
36314,0.6288274,2,2
36315,0.62882745,2,0
36316,0.6288273,2,0
36317,0.6288274,2,2
36318,0.6288275,2,1
36319,0.6288275,2,0
36320,0.6288275,2,2
36321,0.6288274,2,1
36322,0.6288274,2,1
36323,0.6288275,2,0
36324,0.6288274,2,0
36325,0.62882733,2,2
36326,0.6288274,2,0
36327,0.6288275,2,0
36328,0.6288275,2,2
