conf,pred,true
0.4895474,2,2
0.48958567,2,1
0.48961842,2,1
0.48959127,2,0
0.4895771,2,2
0.48960727,2,1
0.48959637,2,2
0.48962247,2,0
0.48953852,2,2
0.489557,2,0
0.4894833,2,2
0.48952088,2,2
0.48955643,2,1
0.4895458,2,1
0.48956212,2,2
0.4895459,2,2
0.4895446,2,2
0.4895162,2,2
0.4895301,2,0
0.48953247,2,2
0.48952803,2,2
0.48951676,2,2
0.48957863,2,0
0.4895291,2,2
0.48948342,2,2
0.48953637,2,2
0.48955235,2,2
0.48954397,2,2
0.4895603,2,2
0.48959425,2,2
0.4895739,2,2
0.48947862,2,2
0.4895906,2,1
0.48951787,2,2
0.48954916,2,0
0.4895306,2,2
0.48956355,2,2
0.48948866,2,2
0.48953563,2,0
0.4895225,2,2
0.48950392,2,2
0.48953938,2,2
0.48949033,2,2
0.4895498,2,0
0.48946637,2,1
0.48949882,2,2
0.48953712,2,2
0.48954535,2,2
0.48954225,2,1
0.48952088,2,2
0.48955882,2,0
0.48948312,2,0
0.48956132,2,0
0.48954535,2,2
0.4895935,2,1
0.4895598,2,2
0.48950854,2,2
0.48956087,2,1
0.48951378,2,2
0.48954636,2,2
0.4896247,2,1
0.48951247,2,2
0.48955864,2,2
0.4895359,2,2
0.48955157,2,2
0.48954266,2,0
0.48955575,2,0
0.4895539,2,2
0.48952225,2,2
0.48958242,2,0
0.48957956,2,2
0.489541,2,2
0.48948485,2,1
0.48957396,2,2
0.48951235,2,2
0.48957083,2,1
0.48953962,2,2
0.48961574,2,0
0.48958796,2,2
0.489539,2,2
0.489543,2,2
0.48953632,2,2
0.48954678,2,2
0.48961213,2,0
0.4894994,2,2
0.48956132,2,2
0.48953584,2,2
0.48954973,2,2
0.48957026,2,0
0.48947826,2,2
0.48957363,2,2
0.489589,2,0
0.48954192,2,2
0.48960745,2,1
0.4895503,2,2
0.48958123,2,2
0.4895225,2,2
0.4895347,2,2
0.48958492,2,2
0.48952442,2,2
0.48956722,2,2
0.48957786,2,2
0.48954853,2,0
0.48962152,2,2
0.48957172,2,2
0.48960054,2,2
0.4895506,2,2
0.4895686,2,0
0.48954368,2,0
0.48954555,2,0
0.48957875,2,2
0.48954472,2,2
0.48948255,2,2
0.48951283,2,2
0.48959437,2,2
0.48955506,2,2
0.48956895,2,2
0.48956567,2,2
0.489543,2,2
0.48951712,2,2
0.4896478,2,0
0.4895372,2,2
0.48956996,2,2
0.48956865,2,0
0.48955688,2,2
0.48953626,2,1
0.48962414,2,0
0.489522,2,0
0.48958144,2,2
0.4895522,2,0
0.48950854,2,2
0.4895602,2,1
0.4895459,2,0
0.48954687,2,0
0.4895686,2,1
0.4895471,2,2
0.48957035,2,0
0.48951945,2,0
0.48962545,2,1
0.48953247,2,2
0.48949403,2,2
0.48954076,2,1
0.48954,2,0
0.4895423,2,2
0.4895631,2,2
0.48952454,2,2
0.48955905,2,2
0.48952928,2,2
0.48956224,2,1
0.48951226,2,2
0.48949906,2,2
0.48956802,2,1
0.48952973,2,2
0.48956865,2,2
0.48952562,2,2
0.4895415,2,2
0.489609,2,1
0.48950842,2,2
0.48947808,2,1
0.48963705,2,1
0.48953283,2,0
0.4895554,2,2
0.4895329,2,2
0.48954678,2,2
0.4895704,2,0
0.48954117,2,1
0.48956853,2,2
0.48955488,2,2
0.48956504,2,2
0.4896097,2,2
0.48957956,2,2
0.48957327,2,0
0.48962933,2,1
0.48958048,2,1
0.48955992,2,2
0.48952687,2,2
0.48953745,2,2
0.489553,2,2
0.4895246,2,2
0.48952398,2,1
0.4895303,2,2
0.4895732,2,2
0.48960927,2,0
0.48954198,2,1
0.48954728,2,2
0.4895574,2,2
0.48955986,2,2
0.4894899,2,0
0.489541,2,0
0.4895835,2,1
0.4895499,2,2
0.48954672,2,2
0.48956814,2,2
0.489541,2,2
0.48953637,2,0
0.48956624,2,0
0.48953494,2,2
0.48955196,2,2
0.48946398,2,2
0.48955944,2,1
0.4895679,2,2
0.48960745,2,1
0.4895532,2,0
0.48952076,2,0
0.48959786,2,2
0.48962677,2,2
0.4895274,2,2
0.48956198,2,0
0.48955637,2,0
0.48956567,2,0
0.48954493,2,0
0.48952436,2,2
0.4895471,2,2
0.48956054,2,0
0.4895763,2,2
0.48957333,2,2
0.48959094,2,0
0.48954687,2,1
0.4895259,2,2
0.48956385,2,0
0.48957825,2,2
0.4895324,2,2
0.4896107,2,2
0.4895231,2,2
0.48956603,2,2
0.48954397,2,2
0.4895283,2,0
0.48953277,2,2
0.48962855,2,2
0.48951563,2,1
0.48954946,2,2
0.4895351,2,2
0.4895451,2,2
0.48955396,2,2
0.48954728,2,0
0.4895711,2,2
0.48953077,2,2
0.48958403,2,0
0.48956144,2,2
0.48954144,2,2
0.489542,2,2
0.4894787,2,2
0.48955664,2,0
0.48964182,2,0
0.4895608,2,2
0.48955077,2,2
0.4895223,2,1
0.489553,2,1
0.4895423,2,2
0.48952723,2,2
0.4895635,2,2
0.48952872,2,1
0.48956472,2,2
0.4895607,2,1
0.48954475,2,2
0.48955968,2,2
0.4895858,2,2
0.48956156,2,1
0.4895251,2,1
0.4895514,2,2
0.48952836,2,1
0.48958454,2,1
0.48954928,2,2
0.4895709,2,0
0.48954076,2,1
0.48955768,2,0
0.48948294,2,0
0.48957184,2,2
0.4895552,2,2
0.4895377,2,2
0.4895558,2,2
0.48952878,2,1
0.48956984,2,2
0.48960596,2,0
0.48955652,2,2
0.48954612,2,2
0.48958346,2,0
0.48957545,2,2
0.48955676,2,0
0.48962644,2,0
0.48957208,2,2
0.4895858,2,0
0.48960996,2,2
0.48950106,2,2
0.48957932,2,0
0.48959026,2,0
0.48954335,2,2
0.48958653,2,1
0.48955438,2,0
0.48957276,2,1
0.4895626,2,2
0.489537,2,2
0.48953465,2,1
0.48953173,2,1
0.48956773,2,2
0.489599,2,0
0.48957264,2,2
0.4895503,2,2
0.48952144,2,0
0.48954472,2,2
0.48959115,2,0
0.4896358,2,0
0.4895587,2,2
0.48953962,2,1
0.48956344,2,2
0.4895628,2,2
0.4895427,2,0
0.48953658,2,2
0.48953328,2,2
0.48948586,2,2
0.4895352,2,2
0.4895466,2,0
0.48956224,2,2
0.48948547,2,0
0.48959386,2,2
0.4896486,2,2
0.48963696,2,1
0.48950854,2,2
0.4895303,2,1
0.48956168,2,2
0.48954207,2,2
0.48955283,2,0
0.48949078,2,1
0.48948866,2,2
0.48955843,2,1
0.48953575,2,2
0.48950094,2,2
0.48955002,2,0
0.48952568,2,1
0.48965025,2,1
0.48954904,2,2
0.48951933,2,1
0.48954076,2,2
0.48954013,2,2
0.48953465,2,2
0.48960784,2,0
0.48955098,2,2
0.4895788,2,2
0.4895862,2,2
0.4896422,2,0
0.4895137,2,2
0.48953632,2,2
0.48943222,2,0
0.48954904,2,0
0.4895727,2,2
0.4895402,2,2
0.4896125,2,1
0.48953912,2,0
0.48957843,2,2
0.4895712,2,2
0.4895531,2,2
0.48951894,2,2
0.4894746,2,2
0.48953918,2,2
0.4895587,2,0
0.48957095,2,0
0.4895499,2,1
0.48952666,2,0
0.48953402,2,2
0.48959094,2,2
0.48956865,2,0
0.48957688,2,2
0.48951432,2,1
0.48953152,2,2
0.48960572,2,2
0.48950192,2,1
0.4895615,2,2
0.48963442,2,2
0.48954612,2,2
0.48953235,2,2
0.48953494,2,0
0.48955938,2,2
0.48952088,2,2
0.4895547,2,2
0.48957264,2,2
0.48954958,2,1
0.4895582,2,2
0.48949787,2,2
0.4895309,2,2
0.48952454,2,2
0.48956603,2,0
0.48947924,2,0
0.48955995,2,2
0.48955134,2,2
0.48949653,2,2
0.48954698,2,2
0.48961037,2,0
0.48956335,2,2
0.48954716,2,0
0.48956007,2,0
0.48963094,2,1
0.4895522,2,2
0.48953545,2,2
0.48947215,2,2
0.48956528,2,2
0.4896342,2,2
0.48958454,2,1
0.48954248,2,2
0.48956403,2,2
0.48956877,2,2
0.48956048,2,2
0.48958653,2,2
0.48954773,2,0
0.48956397,2,1
0.4895337,2,2
0.48952568,2,2
0.48951986,2,2
0.48953882,2,1
0.48955134,2,2
0.4895579,2,2
0.48953757,2,2
0.48959887,2,2
0.4895489,2,2
0.48958242,2,2
0.48952407,2,0
0.4896099,2,2
0.48955584,2,0
0.48955482,2,2
0.4895026,2,2
0.48954543,2,2
0.4895676,2,2
0.48953396,2,1
0.48955083,2,0
0.4895357,2,2
0.48959923,2,2
0.48956984,2,1
0.48954254,2,2
0.48955235,2,2
0.48952797,2,1
0.48955575,2,2
0.48957026,2,1
0.48948056,2,1
0.4895446,2,2
0.48957518,2,1
0.4895439,2,2
0.4895767,2,0
0.48952967,2,2
0.489541,2,0
0.48962602,2,0
0.48955584,2,2
0.48955345,2,2
0.48951975,2,1
0.4895557,2,2
0.48954192,2,2
0.48956487,2,2
0.48956746,2,2
0.48957682,2,2
0.4895023,2,2
0.48960638,2,2
0.4895737,2,1
0.48946553,2,0
0.48953378,2,0
0.4895582,2,2
0.4896099,2,2
0.48954517,2,2
0.48958236,2,2
0.48956624,2,2
0.4895578,2,2
0.48948187,2,0
0.4896075,2,0
0.48959202,2,0
0.48947117,2,2
0.48948815,2,2
0.48953232,2,1
0.4895223,2,2
0.4895811,2,1
0.48956287,2,0
0.4896511,2,0
0.4895185,2,2
0.4895159,2,2
0.48955595,2,2
0.48951152,2,2
0.48957196,2,2
0.48959064,2,0
0.48956037,2,2
0.48959368,2,0
0.48955527,2,2
0.48955706,2,0
0.48953807,2,2
0.48949927,2,2
0.48959318,2,0
0.48961604,2,2
0.48953906,2,2
0.48955688,2,1
0.48954698,2,2
0.48956236,2,0
0.48952648,2,2
0.48951745,2,2
0.48953146,2,2
0.48960876,2,2
0.48954174,2,0
0.48954698,2,1
0.4895451,2,0
0.48947763,2,2
0.48956123,2,1
0.48954967,2,2
0.48951465,2,2
0.48960498,2,0
0.48956704,2,0
0.48954797,2,1
0.4895406,2,2
0.4895838,2,2
0.4895499,2,2
0.48953027,2,2
0.48957008,2,1
0.48955384,2,1
0.48956355,2,0
0.48955396,2,2
0.48955545,2,0
0.48962346,2,2
0.48952755,2,0
0.4896036,2,2
0.48959053,2,2
0.4895942,2,1
0.48957083,2,0
0.4895813,2,2
0.48956624,2,2
0.48953253,2,2
0.48944378,2,2
0.48958403,2,2
0.48956767,2,0
0.48954055,2,2
0.48955727,2,2
0.4895263,2,2
0.48949596,2,2
0.4895355,2,2
0.48957932,2,2
0.48954442,2,2
0.48949775,2,2
0.4895834,2,2
0.489561,2,2
0.4895889,2,2
0.4894917,2,2
0.48953664,2,2
0.48955563,2,2
0.48953876,2,2
0.48954037,2,2
0.48951507,2,1
0.48957226,2,2
0.48947826,2,2
0.48960552,2,2
0.4895631,2,1
0.4895607,2,0
0.48954344,2,1
0.4895418,2,2
0.4895307,2,2
0.4894702,2,2
0.48951644,2,2
0.48957586,2,2
0.48951414,2,2
0.48961237,2,1
0.48961493,2,1
0.4895542,2,2
0.48957208,2,2
0.48951682,2,2
0.4895023,2,2
0.48950312,2,2
0.4895507,2,1
0.48957476,2,2
0.4895993,2,1
0.4896041,2,1
0.4895478,2,2
0.48956597,2,2
0.48957378,2,2
0.48956156,2,2
0.48962328,2,0
0.48956,2,2
0.48952013,2,2
0.48959282,2,0
0.4895418,2,2
0.48956212,2,2
0.4895654,2,2
0.4895674,2,2
0.4895375,2,2
0.48952636,2,2
0.48948255,2,2
0.48956236,2,2
0.48951876,2,2
0.489591,2,2
0.4895655,2,1
0.48954448,2,2
0.48954168,2,2
0.48954618,2,2
0.48952842,2,2
0.4895018,2,2
0.4895471,2,2
0.48957992,2,2
0.48956138,2,0
0.48957294,2,2
0.4896221,2,0
0.48954922,2,2
0.48952952,2,2
0.48958573,2,0
0.4895154,2,2
0.48955446,2,0
0.48952892,2,0
0.48955795,2,2
0.48956198,2,1
0.48957792,2,0
0.48959294,2,2
0.48958802,2,1
0.48957506,2,1
0.48957723,2,0
0.48951578,2,0
0.4895683,2,2
0.48953122,2,0
0.4895222,2,0
0.48959923,2,2
0.4895547,2,0
0.48952866,2,2
0.48961723,2,1
0.48956272,2,2
0.48959517,2,2
0.48956156,2,0
0.48953584,2,2
0.4895395,2,0
0.48956904,2,2
0.48964706,2,0
0.489543,2,0
0.4895121,2,2
0.48954317,2,2
0.48945177,2,0
0.48959637,2,2
0.48952025,2,2
0.48951378,2,2
0.4896257,2,0
0.48952883,2,2
0.48957288,2,2
0.48952672,2,2
0.48956168,2,1
0.48951507,2,2
0.4895324,2,2
0.48961088,2,1
0.4895439,2,2
0.4895608,2,2
0.48958436,2,0
0.48952734,2,2
0.4895554,2,0
0.48958328,2,2
0.48955584,2,0
0.48954618,2,0
0.4895034,2,2
0.48955995,2,2
0.48959824,2,0
0.48954025,2,2
0.4895858,2,0
0.48957452,2,1
0.48952734,2,2
0.4895302,2,2
0.48955002,2,1
0.48950815,2,2
0.48953763,2,2
0.489545,2,2
0.4896246,2,0
0.4895506,2,2
0.48954117,2,1
0.4895626,2,2
0.48954847,2,0
0.48960847,2,1
0.489537,2,2
0.4895679,2,0
0.48958007,2,0
0.48954386,2,2
0.48956683,2,2
0.4895439,2,2
0.48948815,2,2
0.4895684,2,2
0.48955122,2,1
0.48959014,2,0
0.4895683,2,2
0.48964077,2,0
0.48953864,2,2
0.48954585,2,2
0.48956478,2,0
0.48950562,2,2
0.48960984,2,0
0.4896074,2,2
0.489555,2,2
0.48954535,2,2
0.48955712,2,2
0.48956785,2,1
0.48954916,2,0
0.48956048,2,2
0.48952612,2,2
0.48957944,2,2
0.48955613,2,0
0.48965025,2,1
0.48951322,2,1
0.4896098,2,2
0.48957163,2,0
0.48958915,2,0
0.48954636,2,2
0.48953098,2,2
0.48955676,2,0
0.48956618,2,1
0.48951414,2,2
0.48955122,2,0
0.4895544,2,2
0.48956683,2,2
0.48946205,2,2
0.4895443,2,1
0.4895678,2,1
0.4895319,2,0
0.4895585,2,2
0.48953345,2,2
0.48961002,2,2
0.48947123,2,2
0.48953676,2,2
0.48955458,2,2
0.4895507,2,1
0.4895522,2,0
0.48949584,2,2
0.48955446,2,2
0.48957813,2,2
0.4895306,2,2
0.48952866,2,2
0.4896067,2,0
0.48952636,2,2
0.48959574,2,1
0.48945838,2,2
0.48958796,2,2
0.48949906,2,2
0.48955226,2,2
0.48960054,2,0
0.4895322,2,2
0.4895291,2,2
0.48957172,2,0
0.48950088,2,2
0.48956323,2,2
0.48958635,2,2
0.48950362,2,2
0.48954597,2,0
0.48962396,2,0
0.48957527,2,1
0.489539,2,1
0.4895691,2,2
0.4896097,2,0
0.4895276,2,2
0.48959905,2,0
0.4895547,2,0
0.48956436,2,0
0.48966816,2,1
0.48954573,2,2
0.48955294,2,2
0.4895835,2,0
0.4895507,2,2
0.48954603,2,2
0.48956922,2,1
0.48958346,2,0
0.48955122,2,2
0.48957357,2,2
0.48956692,2,2
0.48954472,2,2
0.48953465,2,0
0.4895474,2,2
0.48957047,2,2
0.48950586,2,0
0.48955882,2,1
0.4895481,2,1
0.48955986,2,2
0.48952112,2,2
0.48953843,2,2
0.48954266,2,1
0.4895567,2,2
0.489527,2,2
0.4895704,2,0
0.48955718,2,2
0.48953557,2,2
0.48959836,2,2
0.4895474,2,2
0.48947495,2,2
0.48953304,2,0
0.48954904,2,2
0.4895554,2,2
0.4895587,2,0
0.48952436,2,2
0.48960838,2,1
0.48958972,2,0
0.4895213,2,2
0.48952225,2,2
0.48953894,2,2
0.48953715,2,2
0.4895347,2,2
0.48961127,2,0
0.48954722,2,2
0.48952818,2,2
0.4895515,2,0
0.48954618,2,0
0.48953894,2,0
0.4894922,2,2
0.48952785,2,2
0.48954317,2,2
0.48956773,2,2
0.4896174,2,1
0.48955426,2,2
0.48957214,2,2
0.4895635,2,1
0.48957402,2,2
0.48959443,2,2
0.4895542,2,0
0.4895496,2,2
0.48954323,2,2
0.48946506,2,2
0.48959002,2,2
0.48954985,2,0
0.48950082,2,2
0.4895276,2,0
0.48956808,2,0
0.48953408,2,2
0.4895706,2,2
0.4895427,2,2
0.4894854,2,2
0.48947695,2,2
0.48947278,2,2
0.4895476,2,2
0.4895659,2,2
0.4895468,2,1
0.48950288,2,2
0.48953784,2,0
0.4895273,2,2
0.48947245,2,2
0.48952293,2,2
0.48955184,2,2
0.48955813,2,0
0.4895496,2,0
0.48956466,2,2
0.4896286,2,0
0.4895463,2,0
0.48953712,2,2
0.48958248,2,1
0.48957014,2,2
0.48953986,2,2
0.48954612,2,1
0.48949626,2,2
0.48948056,2,2
0.48956603,2,2
0.48954916,2,2
0.4895635,2,2
0.4895906,2,2
0.48956,2,1
0.48956293,2,1
0.48955178,2,2
0.48953253,2,2
0.48954603,2,2
0.4896486,2,1
0.4895607,2,2
0.48957464,2,2
0.48959106,2,1
0.48953453,2,2
0.489599,2,0
0.48951995,2,0
0.48960248,2,0
0.48956853,2,0
0.48954323,2,2
0.48954287,2,2
0.48951757,2,2
0.489556,2,2
0.4895013,2,2
0.48954338,2,2
0.4896227,2,1
0.4896328,2,1
0.48955378,2,0
0.489553,2,2
0.4896465,2,1
0.48955855,2,0
0.48956293,2,1
0.48957643,2,1
0.48955438,2,2
0.48960242,2,2
0.48954678,2,2
0.48955712,2,0
0.48960426,2,2
0.489557,2,2
0.48955584,2,2
0.4895537,2,2
0.4896234,2,0
0.48952648,2,2
0.48955807,2,2
0.48952436,2,0
0.48957786,2,0
0.48955083,2,2
0.48956728,2,1
0.48957658,2,0
0.48955625,2,0
0.48958424,2,0
0.4895838,2,2
0.48954728,2,0
0.48957378,2,2
0.48954007,2,1
0.48956478,2,1
0.4895639,2,1
0.4896214,2,0
0.48955888,2,2
0.48953602,2,2
0.48960334,2,2
0.48958048,2,0
0.48954618,2,1
0.48955396,2,2
0.48952746,2,2
0.48957717,2,2
0.48960224,2,0
0.48947054,2,2
0.48957688,2,1
0.4895435,2,2
0.4895259,2,2
0.48950705,2,2
0.48952952,2,2
0.4895679,2,2
0.48955145,2,2
0.48956144,2,0
0.4895839,2,2
0.48953167,2,2
0.4895266,2,0
0.48950404,2,2
0.48956683,2,1
0.4895522,2,2
0.48960117,2,1
0.48956373,2,2
0.48955745,2,2
0.48952734,2,2
0.4895453,2,2
0.48958173,2,2
0.4895578,2,0
0.48956922,2,2
0.48954105,2,2
0.489553,2,2
0.48952624,2,2
0.48952898,2,0
0.4895742,2,2
0.48956412,2,2
0.48955283,2,2
0.4895474,2,0
0.48958018,2,2
0.48957276,2,2
0.489614,2,1
0.4896183,2,1
0.4895558,2,2
0.48968878,2,0
0.48954386,2,1
0.48957425,2,2
0.48956192,2,1
0.4895715,2,0
0.48960066,2,0
0.4895686,2,2
0.48956367,2,2
0.48955864,2,2
0.4895155,2,2
0.48959363,2,2
0.4895755,2,0
0.4895519,2,2
0.48952898,2,2
0.4895899,2,2
0.48957196,2,2
0.4895641,2,2
0.48953527,2,2
0.48950356,2,1
0.48952618,2,2
0.48956198,2,1
0.48960745,2,1
0.48948473,2,2
0.48955157,2,2
0.48947975,2,0
0.48952818,2,0
0.48954362,2,2
0.48953807,2,0
0.48953688,2,2
0.489562,2,2
0.48956797,2,2
0.4895522,2,1
0.48955813,2,2
0.4895634,2,2
0.4895215,2,2
0.48953506,2,2
0.48954573,2,0
0.4895347,2,2
0.4895456,2,2
0.48955426,2,2
0.48959625,2,1
0.48951775,2,2
0.48947525,2,2
0.48956206,2,0
0.48954397,2,2
0.48957744,2,2
0.48954025,2,2
0.4895554,2,2
0.48964518,2,1
0.48951036,2,2
0.4896234,2,2
0.48953506,2,2
0.48951975,2,1
0.48953888,2,2
0.48954973,2,0
0.48954076,2,2
0.48961613,2,1
0.48953682,2,2
0.48964432,2,2
0.48956248,2,2
0.48953202,2,2
0.48954687,2,2
0.48949116,2,2
0.48952174,2,1
0.48959824,2,2
0.4895679,2,2
0.48953173,2,2
0.4895906,2,0
0.4895863,2,2
0.48959848,2,0
0.48960888,2,1
0.48953098,2,2
0.48955202,2,0
0.4895478,2,2
0.4894693,2,2
0.48952928,2,1
0.48958272,2,1
0.48962203,2,0
0.48959237,2,0
0.48962414,2,2
0.489573,2,2
0.48952225,2,0
0.48953682,2,0
0.48953646,2,2
0.4895598,2,2
0.48950136,2,2
0.48958814,2,2
0.48954144,2,2
0.48955837,2,0
0.4895296,2,2
0.48955956,2,0
0.48955864,2,0
0.48956043,2,2
0.48956448,2,2
0.48953465,2,1
0.48954007,2,2
0.4895387,2,2
0.4895418,2,2
0.48956865,2,0
0.48952946,2,2
0.48957527,2,1
0.48957744,2,1
0.48952487,2,1
0.48955134,2,2
0.48949197,2,2
0.4895537,2,2
0.48950824,2,0
0.489542,2,2
0.48950842,2,2
0.48954543,2,2
0.48955345,2,2
0.4895426,2,2
0.48958415,2,2
0.48962376,2,1
0.48952466,2,2
0.48953488,2,2
0.4895274,2,2
0.48950362,2,2
0.48959607,2,2
0.48956814,2,0
0.48957425,2,2
0.48955968,2,2
0.48955527,2,2
0.4895522,2,1
0.48949888,2,2
0.48956355,2,0
0.48956877,2,2
0.48962632,2,0
0.48948225,2,0
0.48956373,2,2
0.48956156,2,2
0.48955083,2,2
0.48954603,2,2
0.48953575,2,2
0.48954087,2,1
0.48952568,2,2
0.48958957,2,2
0.48956317,2,2
0.48957494,2,1
0.48954144,2,0
0.48956156,2,0
0.48955584,2,2
0.48954275,2,2
0.4894853,2,0
0.48949552,2,2
0.489539,2,2
0.4894871,2,2
0.48959923,2,0
0.48958758,2,1
0.48954386,2,2
0.48955595,2,2
0.4895591,2,2
0.48955625,2,2
0.48946878,2,0
0.48953128,2,2
0.48950604,2,1
0.48955014,2,2
0.48953047,2,2
0.48963517,2,1
0.4895118,2,1
0.48956746,2,0
0.48955333,2,2
0.48959202,2,0
0.48959064,2,2
0.48955745,2,2
0.48951152,2,2
0.48961815,2,0
0.4895785,2,1
0.48956132,2,1
0.48954603,2,2
0.4896064,2,2
0.48951334,2,2
0.48956797,2,1
0.48958802,2,1
0.48953962,2,0
0.48955345,2,2
0.48947734,2,0
0.48953596,2,2
0.48958835,2,2
0.4894691,2,1
0.4896242,2,0
0.48954266,2,2
0.48957533,2,2
0.48955676,2,2
0.48954317,2,1
0.48956412,2,0
0.48957732,2,2
0.4894633,2,2
0.4895563,2,0
0.48953784,2,2
0.48960757,2,1
0.48960727,2,2
0.48953733,2,2
0.48955438,2,1
0.48955843,2,2
0.48955408,2,2
0.48953328,2,1
0.489614,2,1
0.48954836,2,2
0.4895547,2,2
0.48953545,2,2
0.489614,2,1
0.48953116,2,2
0.4894889,2,2
0.48959333,2,0
0.48956054,2,2
0.48955166,2,2
0.48952132,2,0
0.48951036,2,0
0.48962376,2,0
0.48955277,2,2
0.48955718,2,2
0.4895628,2,2
0.4896003,2,0
0.4895658,2,1
0.48951164,2,0
0.48955458,2,2
0.4896102,2,1
0.4895551,2,2
0.4895634,2,2
0.4895654,2,0
0.48959133,2,2
0.48955402,2,2
0.4895587,2,2
0.48951638,2,0
0.48955962,2,2
0.48954007,2,2
0.4895459,2,2
0.4894544,2,2
0.48952138,2,0
0.48953035,2,2
0.48956466,2,1
0.48964524,2,2
0.48956442,2,1
0.48956412,2,2
0.48948592,2,2
0.489561,2,0
0.48954973,2,2
0.48953453,2,1
0.48953706,2,2
0.48953688,2,2
0.48955166,2,0
0.48953378,2,1
0.48953643,2,0
0.48954487,2,0
0.48949713,2,2
0.48963568,2,0
0.4895742,2,0
0.4895947,2,0
0.48955762,2,0
0.48954716,2,0
0.4895767,2,2
0.4895337,2,1
0.4896262,2,0
0.4895379,2,2
0.4895213,2,2
0.4895602,2,1
0.48955888,2,2
0.4895864,2,0
0.48950985,2,0
0.48962644,2,1
0.4894938,2,2
0.48958996,2,2
0.48955294,2,2
0.48958683,2,1
0.48952916,2,2
0.48957083,2,2
0.48952013,2,2
0.489583,2,0
0.48955506,2,2
0.4896092,2,0
0.48954406,2,0
0.48954543,2,1
0.48948762,2,1
0.48957694,2,1
0.4895411,2,2
0.48953643,2,2
0.48954716,2,0
0.4896224,2,0
0.48953295,2,0
0.48962203,2,0
0.4895395,2,2
0.4895918,2,0
0.48962596,2,1
0.4895218,2,2
0.48956206,2,2
0.4895182,2,2
0.48953453,2,2
0.48956397,2,1
0.4896019,2,2
0.48953515,2,0
0.48954952,2,2
0.48957863,2,0
0.48956123,2,2
0.4895337,2,2
0.48957613,2,2
0.48955253,2,2
0.48952076,2,2
0.4895507,2,2
0.4895276,2,2
0.48949507,2,2
0.4895481,2,1
0.48955172,2,2
0.4895494,2,2
0.48949277,2,2
0.48955712,2,2
0.48956618,2,1
0.4896044,2,2
0.48955894,2,2
0.4895476,2,2
0.48953652,2,2
0.48952043,2,0
0.48955533,2,1
0.48957545,2,2
0.48957238,2,1
0.4896419,2,2
0.4895448,2,0
0.48960844,2,2
0.489571,2,2
0.48958802,2,1
0.48954934,2,1
0.48954344,2,1
0.4895225,2,2
0.48962632,2,1
0.48955458,2,0
0.48959157,2,2
0.48958355,2,1
0.4895717,2,2
0.48955643,2,2
0.4896123,2,2
0.48954648,2,2
0.48955438,2,1
0.48955083,2,2
0.48951918,2,2
0.4895286,2,1
0.48957264,2,2
0.48953682,2,1
0.4895268,2,2
0.48952878,2,1
0.4895507,2,0
0.48961088,2,1
0.48952475,2,2
0.48955864,2,0
0.489595,2,2
0.48955637,2,2
0.48954436,2,2
0.48956266,2,2
0.48953414,2,2
0.48954192,2,1
0.4895758,2,0
0.48956624,2,2
0.4895215,2,2
0.48953483,2,2
0.48957402,2,1
0.48955053,2,1
0.4896059,2,1
0.48956224,2,2
0.48956344,2,2
0.48950076,2,1
0.48960745,2,0
0.48955232,2,2
0.48951638,2,2
0.48958516,2,2
0.48955116,2,0
0.48951507,2,0
0.48960578,2,1
0.48954967,2,2
0.48953483,2,2
0.4895378,2,2
0.48956174,2,2
0.48961666,2,1
0.48959064,2,0
0.4895382,2,2
0.48955768,2,2
0.48958573,2,2
0.48957938,2,2
0.489537,2,2
0.48953265,2,0
0.48953265,2,2
0.48962706,2,0
0.48948625,2,2
0.4896346,2,2
0.48952585,2,2
0.4895453,2,2
0.48959538,2,1
0.48956898,2,2
0.4895735,2,2
0.48956293,2,2
0.4895456,2,2
0.48955882,2,1
0.48957035,2,1
0.48954472,2,1
0.48955968,2,0
0.489456,2,2
0.4894797,2,2
0.48954603,2,0
0.4895443,2,2
0.4896062,2,0
0.48954883,2,2
0.48951992,2,0
0.48953453,2,2
0.4895582,2,0
0.48945066,2,2
0.48954156,2,1
0.48956716,2,2
0.48956373,2,2
0.48952723,2,1
0.48949322,2,2
0.48955557,2,2
0.48960134,2,0
0.48953077,2,2
0.48957306,2,1
0.48953575,2,0
0.48957238,2,2
0.48952574,2,0
0.48953265,2,2
0.48953974,2,1
0.48956272,2,2
0.48951882,2,2
0.48957196,2,2
0.4895433,2,1
0.48954973,2,0
0.48956692,2,0
0.4895816,2,2
0.48956442,2,2
0.48954013,2,2
0.48961705,2,0
0.48953733,2,2
0.48954093,2,2
0.48956618,2,2
0.4895706,2,2
0.48952192,2,0
0.48950192,2,2
0.48946312,2,2
0.48955923,2,2
0.48948112,2,0
0.48954678,2,2
0.48954636,2,2
0.48954093,2,2
0.48955333,2,2
0.48955727,2,2
0.48955384,2,2
0.48951146,2,2
0.4895582,2,2
0.48954648,2,2
0.48948267,2,0
0.4895205,2,2
0.48949626,2,2
0.48957658,2,2
0.48957035,2,2
0.4895324,2,2
0.48956412,2,0
0.48954266,2,2
0.4895474,2,0
0.4895451,2,2
0.4895686,2,1
0.48958,2,0
0.48960477,2,2
0.48953715,2,2
0.48958802,2,1
0.48956174,2,2
0.4895337,2,2
0.48953015,2,2
0.4895,2,0
0.48953098,2,2
0.48955283,2,0
